ID,Prediction
MDMU646 X 2020-02-09,438.2024550832258
MDMU646 X 2020-02-10,438.2024550832258
MDMU646 X 2020-02-11,438.2024550832258
MDMU646 X 2020-02-12,438.2024550832258
MDMU646 X 2020-02-13,438.2024550832258
MDMU646 X 2020-02-14,438.2024550832258
MDMU646 X 2020-02-15,438.2024550832258
MDMU646 X 2020-02-16,438.2024550832258
MDMU646 X 2020-02-17,438.2024550832258
MDMU646 X 2020-02-18,438.2024550832258
MDMU646 X 2020-02-19,438.2024550832258
MDMU646 X 2020-02-20,438.2024550832258
MDMU646 X 2020-02-21,438.2024550832258
MDMU646 X 2020-02-22,335.9480784986097
MDMU646 X 2020-02-23,438.2024550832258
MDMU646 X 2020-02-24,438.2024550832258
MDMU646 X 2020-02-25,438.2024550832258
MDMU646 X 2020-02-26,438.2024550832258
MDMU646 X 2020-02-27,438.2024550832258
MDMU646 X 2020-02-28,336.9002762865466
MDMU646 X 2020-02-29,410.5291575112848
MDMU646 X 2020-03-01,438.2024550832258
MDMU646 X 2020-03-02,438.2024550832258
MDMU646 X 2020-03-03,438.2024550832258
MDMU646 X 2020-03-04,438.2024550832258
MDMU646 X 2020-03-05,438.2024550832258
MDMU646 X 2020-03-06,438.2024550832258
MDMU646 X 2020-03-07,410.5291575112848
MDMU646 X 2020-03-08,410.5291575112848
MDMU646 X 2020-03-09,438.2024550832258
MDMU646 X 2020-03-10,438.2024550832258
MDMU646 X 2020-03-11,438.2024550832258
MDMU646 X 2020-03-12,438.2024550832258
MDMU646 X 2020-03-13,438.2024550832258
MDMU646 X 2020-03-14,438.2024550832258
MDMU646 X 2020-03-15,438.2024550832258
MDMU646 X 2020-03-16,438.2024550832258
MDMU646 X 2020-03-17,438.2024550832258
MDMU646 X 2020-03-18,438.2024550832258
MDMU646 X 2020-03-19,438.2024550832258
MDMU646 X 2020-03-20,438.2024550832258
MDMU646 X 2020-03-21,438.2024550832258
MDMU646 X 2020-03-22,438.2024550832258
MDMU646 X 2020-03-23,438.2024550832258
MDMU646 X 2020-03-24,438.2024550832258
MDMU646 X 2020-03-25,438.2024550832258
MDMU646 X 2020-03-26,438.2024550832258
MDMU646 X 2020-03-27,438.2024550832258
MDMU646 X 2020-03-28,435.73587078870787
MDMU646 X 2020-03-29,435.73587078870787
MDMU646 X 2020-03-30,435.73587078870787
MDMU646 X 2020-03-31,435.73587078870787
MDMU646 X 2020-04-01,435.73587078870787
MDMU646 X 2020-04-02,435.73587078870787
MDMU646 X 2020-04-03,351.3078928035347
MDMU646 X 2020-04-04,435.73587078870787
MELPBP8 X 2020-01-03,437.25025729528886
MELPBP8 X 2020-01-04,437.25025729528886
MELPBP8 X 2020-01-05,438.2024550832258
MELPBP8 X 2020-01-06,438.2024550832258
MELPBP8 X 2020-01-07,438.2024550832258
MELPBP8 X 2020-01-08,437.25025729528886
MELPBP8 X 2020-01-14,437.25025729528886
MELPBP8 X 2020-01-15,438.2024550832258
MELPBP8 X 2020-01-16,438.2024550832258
MELPBP8 X 2020-01-17,438.2024550832258
MELPBP8 X 2020-01-18,438.2024550832258
MELPBP8 X 2020-01-19,335.9480784986097
MELPBP8 X 2020-01-20,335.9480784986097
MELPBP8 X 2020-01-21,288.9708593237974
MELPBP8 X 2020-01-22,438.2024550832258
MELPBP8 X 2020-01-23,438.2024550832258
MELPBP8 X 2020-01-24,437.25025729528886
MELPBP8 X 2020-01-25,437.25025729528886
MELPBP8 X 2020-01-26,438.2024550832258
MELPBP8 X 2020-01-27,438.2024550832258
MELPBP8 X 2020-01-28,438.2024550832258
MELPBP8 X 2020-01-29,437.25025729528886
MELPBP8 X 2020-01-30,437.25025729528886
MELPBP8 X 2020-01-31,438.2024550832258
MELPBP8 X 2020-02-01,438.2024550832258
MELPBP8 X 2020-02-02,438.2024550832258
MELPBP8 X 2020-02-03,438.2024550832258
MELPBP8 X 2020-02-04,437.25025729528886
MELPBP8 X 2020-02-05,437.25025729528886
MELPBP8 X 2020-02-06,336.9002762865466
MELPBP8 X 2020-02-07,410.5291575112848
MELPBP8 X 2020-02-08,438.2024550832258
MELPBP8 X 2020-02-09,437.25025729528886
MELPBP8 X 2020-02-10,437.25025729528886
MELPBP8 X 2020-02-11,438.2024550832258
MELPBP8 X 2020-02-12,438.2024550832258
MELPBP8 X 2020-02-13,438.2024550832258
MELPBP8 X 2020-02-14,437.25025729528886
MELPBP8 X 2020-02-15,437.25025729528886
MELPBP8 X 2020-02-16,438.2024550832258
MELPBP8 X 2020-02-17,438.2024550832258
MELPBP8 X 2020-02-18,438.2024550832258
MELPBP8 X 2020-02-19,438.2024550832258
MELPBP8 X 2020-02-20,437.25025729528886
MELPBP8 X 2020-02-21,437.25025729528886
MELPBP8 X 2020-02-22,438.2024550832258
MELPBP8 X 2020-02-23,438.2024550832258
MELPBP8 X 2020-02-24,438.2024550832258
MELPBP8 X 2020-02-25,437.25025729528886
MELPBP8 X 2020-02-26,437.25025729528886
MELPBP8 X 2020-02-27,438.2024550832258
MELPBP8 X 2020-02-28,410.5291575112848
MELPBP8 X 2020-02-29,438.2024550832258
MELPBP8 X 2020-03-01,437.25025729528886
MELPBP8 X 2020-03-02,437.25025729528886
MELPBP8 X 2020-03-03,410.5291575112848
MELPBP8 X 2020-03-04,438.2024550832258
MELPBP8 X 2020-03-05,438.2024550832258
MELPBP8 X 2020-03-06,438.2024550832258
MELPBP8 X 2020-03-07,437.25025729528886
MELPBP8 X 2020-03-08,437.25025729528886
MELPBP8 X 2020-03-09,438.2024550832258
MELPBP8 X 2020-03-10,438.2024550832258
MELPBP8 X 2020-03-11,438.2024550832258
MELPBP8 X 2020-03-12,437.25025729528886
MELPBP8 X 2020-03-13,437.25025729528886
MELPBP8 X 2020-03-14,438.2024550832258
MELPBP8 X 2020-03-15,438.2024550832258
MELPBP8 X 2020-03-16,438.2024550832258
MELPBP8 X 2020-03-17,437.25025729528886
MELPBP8 X 2020-03-18,437.25025729528886
MELPBP8 X 2020-03-19,438.2024550832258
MELPBP8 X 2020-03-20,438.2024550832258
MELPBP8 X 2020-03-21,438.2024550832258
MELPBP8 X 2020-03-22,438.2024550832258
MELPBP8 X 2020-03-23,260.1124394329917
MELPBP8 X 2020-03-24,238.0147401490763
MELPBP8 X 2020-03-25,336.9002762865466
MELPBP8 X 2020-03-26,336.9002762865466
MELPBP8 X 2020-03-27,438.2024550832258
MELPBP8 X 2020-03-28,434.78367300077093
MELPBP8 X 2020-03-29,434.78367300077093
MELPBP8 X 2020-03-30,435.73587078870787
MELPBP8 X 2020-03-31,256.612575219079
MELPBP8 X 2020-04-01,286.5042750292795
MELPBP8 X 2020-04-02,408.06257321676685
MELPBP8 X 2020-04-03,350.35569501559775
MELPBP8 X 2020-04-04,435.73587078870787
MN4JVH4 X 2020-01-02,438.2024550832258
MN4JVH4 X 2020-01-03,410.5291575112848
MN4JVH4 X 2020-01-04,437.25025729528886
MN4JVH4 X 2020-01-05,336.9002762865466
MN4JVH4 X 2020-01-06,410.5291575112848
MN4JVH4 X 2020-01-07,438.2024550832258
MN4JVH4 X 2020-01-08,438.2024550832258
MN4JVH4 X 2020-01-09,410.5291575112848
MN4JVH4 X 2020-01-10,336.9002762865466
MN4JVH4 X 2020-01-11,336.9002762865466
MN4JVH4 X 2020-01-12,438.2024550832258
MN4JVH4 X 2020-01-13,288.9708593237974
MN4JVH4 X 2020-01-14,410.5291575112848
MN4JVH4 X 2020-01-15,336.9002762865466
MN4JVH4 X 2020-01-16,254.98031482424938
MN4JVH4 X 2020-01-17,261.06463722092866
MN4JVH4 X 2020-01-18,279.38186102143146
MN4JVH4 X 2020-01-19,288.9708593237974
MN4JVH4 X 2020-01-20,409.57695972334784
MN4JVH4 X 2020-01-21,336.9002762865466
MN4JVH4 X 2020-01-22,336.9002762865466
MN4JVH4 X 2020-01-23,410.5291575112848
MN4JVH4 X 2020-01-24,254.98031482424938
MN4JVH4 X 2020-01-25,335.9480784986097
MN4JVH4 X 2020-01-26,279.38186102143146
MN4JVH4 X 2020-01-27,336.9002762865466
MN4JVH4 X 2020-01-28,438.2024550832258
MN4JVH4 X 2020-01-29,438.2024550832258
MN4JVH4 X 2020-01-30,438.2024550832258
MN4JVH4 X 2020-01-31,438.2024550832258
MN4JVH4 X 2020-02-01,254.98031482424938
MN4JVH4 X 2020-02-02,410.5291575112848
MN4JVH4 X 2020-02-03,438.2024550832258
MN4JVH4 X 2020-02-04,438.2024550832258
MN4JVH4 X 2020-02-05,437.25025729528886
MN4JVH4 X 2020-02-06,438.2024550832258
MN4JVH4 X 2020-02-07,438.2024550832258
MN4JVH4 X 2020-02-08,336.9002762865466
MN4JVH4 X 2020-02-09,230.23106453474549
MN4JVH4 X 2020-02-10,238.0147401490763
MN4JVH4 X 2020-02-11,224.57956757820872
MN4JVH4 X 2020-02-12,410.5291575112848
MN4JVH4 X 2020-02-13,438.2024550832258
MN4JVH4 X 2020-02-14,254.98031482424938
MN4JVH4 X 2020-02-15,288.0186615358605
MN4JVH4 X 2020-02-16,437.25025729528886
MN4JVH4 X 2020-02-17,336.9002762865466
MN4JVH4 X 2020-02-18,336.9002762865466
MN4JVH4 X 2020-02-19,410.5291575112848
MN4JVH4 X 2020-02-20,336.9002762865466
MN4JVH4 X 2020-02-21,409.57695972334784
MN4JVH4 X 2020-02-22,438.2024550832258
MN4JVH4 X 2020-02-23,438.2024550832258
MN4JVH4 X 2020-02-24,438.2024550832258
MN4JVH4 X 2020-02-25,438.2024550832258
MN4JVH4 X 2020-02-26,288.0186615358605
MN4JVH4 X 2020-02-27,288.9708593237974
MN4JVH4 X 2020-02-28,438.2024550832258
MN4JVH4 X 2020-02-29,438.2024550832258
MN4JVH4 X 2020-03-01,438.2024550832258
MN4JVH4 X 2020-03-02,248.74514788263633
MN4JVH4 X 2020-03-03,409.57695972334784
MN4JVH4 X 2020-03-04,336.9002762865466
MN4JVH4 X 2020-03-05,336.9002762865466
MN4JVH4 X 2020-03-06,438.2024550832258
MN4JVH4 X 2020-03-07,438.2024550832258
MN4JVH4 X 2020-03-08,437.25025729528886
MN4JVH4 X 2020-03-09,410.5291575112848
MN4JVH4 X 2020-03-10,438.2024550832258
MN4JVH4 X 2020-03-11,438.2024550832258
MN4JVH4 X 2020-03-12,438.2024550832258
MN4JVH4 X 2020-03-13,437.25025729528886
MN4JVH4 X 2020-03-14,438.2024550832258
MN4JVH4 X 2020-03-15,438.2024550832258
MN4JVH4 X 2020-03-16,438.2024550832258
MN4JVH4 X 2020-03-17,438.2024550832258
MN4JVH4 X 2020-03-18,438.2024550832258
MN4JVH4 X 2020-03-19,437.25025729528886
MN4JVH4 X 2020-03-20,410.5291575112848
MN4JVH4 X 2020-03-21,410.5291575112848
MN4JVH4 X 2020-03-22,336.9002762865466
MN4JVH4 X 2020-03-23,336.9002762865466
MN4JVH4 X 2020-03-24,437.25025729528886
MN4JVH4 X 2020-03-25,438.2024550832258
MN4JVH4 X 2020-03-26,438.2024550832258
MN4JVH4 X 2020-03-27,438.2024550832258
MN4JVH4 X 2020-03-28,435.73587078870787
MN4JVH4 X 2020-03-29,435.73587078870787
MN4JVH4 X 2020-03-30,435.73587078870787
MN4JVH4 X 2020-03-31,435.73587078870787
MN4JVH4 X 2020-04-01,435.73587078870787
MN4JVH4 X 2020-04-02,435.73587078870787
MN4JVH4 X 2020-04-03,351.3078928035347
MN4JVH4 X 2020-04-04,407.1103754288299
MNOX0WS X 2020-01-02,438.2024550832258
MNOX0WS X 2020-01-03,438.2024550832258
MNOX0WS X 2020-01-04,438.2024550832258
MNOX0WS X 2020-01-05,438.2024550832258
MNOX0WS X 2020-01-06,438.2024550832258
MNOX0WS X 2020-01-07,438.2024550832258
MNOX0WS X 2020-01-08,438.2024550832258
MNOX0WS X 2020-01-09,438.2024550832258
MNOX0WS X 2020-01-10,438.2024550832258
MNOX0WS X 2020-01-11,438.2024550832258
MNOX0WS X 2020-01-12,438.2024550832258
MNOX0WS X 2020-01-13,438.2024550832258
MNOX0WS X 2020-01-14,438.2024550832258
MNOX0WS X 2020-01-15,438.2024550832258
MNOX0WS X 2020-01-16,438.2024550832258
MNOX0WS X 2020-01-17,438.2024550832258
MNOX0WS X 2020-01-18,438.2024550832258
MNOX0WS X 2020-01-19,438.2024550832258
MNOX0WS X 2020-01-20,438.2024550832258
MNOX0WS X 2020-01-21,438.2024550832258
MNOX0WS X 2020-01-22,438.2024550832258
MNOX0WS X 2020-01-23,438.2024550832258
MNOX0WS X 2020-01-24,438.2024550832258
MNOX0WS X 2020-01-25,438.2024550832258
MNOX0WS X 2020-01-26,438.2024550832258
MNOX0WS X 2020-01-27,438.2024550832258
MNOX0WS X 2020-01-28,438.2024550832258
MNOX0WS X 2020-01-29,438.2024550832258
MNOX0WS X 2020-01-30,438.2024550832258
MNOX0WS X 2020-01-31,438.2024550832258
MNOX0WS X 2020-02-01,438.2024550832258
MNOX0WS X 2020-02-02,438.2024550832258
MNOX0WS X 2020-02-03,438.2024550832258
MNOX0WS X 2020-02-04,438.2024550832258
MNOX0WS X 2020-02-05,438.2024550832258
MNOX0WS X 2020-02-06,438.2024550832258
MNOX0WS X 2020-02-07,438.2024550832258
MNOX0WS X 2020-02-08,438.2024550832258
MNOX0WS X 2020-02-09,438.2024550832258
MNOX0WS X 2020-02-10,438.2024550832258
MNOX0WS X 2020-02-11,438.2024550832258
MNOX0WS X 2020-02-12,438.2024550832258
MNOX0WS X 2020-02-13,438.2024550832258
MNOX0WS X 2020-02-14,438.2024550832258
MNOX0WS X 2020-02-15,438.2024550832258
MNOX0WS X 2020-02-16,438.2024550832258
MNOX0WS X 2020-02-17,438.2024550832258
MNOX0WS X 2020-02-18,438.2024550832258
MNOX0WS X 2020-02-19,438.2024550832258
MNOX0WS X 2020-02-20,438.2024550832258
MNOX0WS X 2020-02-21,438.2024550832258
MNOX0WS X 2020-02-22,438.2024550832258
MNOX0WS X 2020-02-23,438.2024550832258
MNOX0WS X 2020-02-24,438.2024550832258
MNOX0WS X 2020-02-25,438.2024550832258
MNOX0WS X 2020-02-26,438.2024550832258
MNOX0WS X 2020-02-27,438.2024550832258
MNOX0WS X 2020-02-28,438.2024550832258
MNOX0WS X 2020-02-29,438.2024550832258
MNOX0WS X 2020-03-01,438.2024550832258
MNOX0WS X 2020-03-02,438.2024550832258
MNOX0WS X 2020-03-03,438.2024550832258
MNOX0WS X 2020-03-04,438.2024550832258
MNOX0WS X 2020-03-05,438.2024550832258
MNOX0WS X 2020-03-06,438.2024550832258
MNOX0WS X 2020-03-07,438.2024550832258
MNOX0WS X 2020-03-08,438.2024550832258
MNOX0WS X 2020-03-09,438.2024550832258
MNOX0WS X 2020-03-10,438.2024550832258
MNOX0WS X 2020-03-11,438.2024550832258
MNOX0WS X 2020-03-12,438.2024550832258
MNOX0WS X 2020-03-13,438.2024550832258
MNOX0WS X 2020-03-14,438.2024550832258
MNOX0WS X 2020-03-15,438.2024550832258
MNOX0WS X 2020-03-16,438.2024550832258
MNOX0WS X 2020-03-17,438.2024550832258
MNOX0WS X 2020-03-18,438.2024550832258
MNOX0WS X 2020-03-19,438.2024550832258
MNOX0WS X 2020-03-20,438.2024550832258
MNOX0WS X 2020-03-21,438.2024550832258
MNOX0WS X 2020-03-22,438.2024550832258
MNOX0WS X 2020-03-23,438.2024550832258
MNOX0WS X 2020-03-24,438.2024550832258
MNOX0WS X 2020-03-25,438.2024550832258
MNOX0WS X 2020-03-26,438.2024550832258
MNOX0WS X 2020-03-27,438.2024550832258
MNOX0WS X 2020-03-28,435.73587078870787
MNOX0WS X 2020-03-29,435.73587078870787
MNOX0WS X 2020-03-30,435.73587078870787
MNOX0WS X 2020-03-31,435.73587078870787
MNOX0WS X 2020-04-01,435.73587078870787
MNOX0WS X 2020-04-02,435.73587078870787
MNOX0WS X 2020-04-03,351.3078928035347
MNOX0WS X 2020-04-04,435.73587078870787
N04QCJO X 2020-01-02,438.2024550832258
N04QCJO X 2020-01-03,438.2024550832258
N04QCJO X 2020-01-04,438.2024550832258
N04QCJO X 2020-01-05,438.2024550832258
N04QCJO X 2020-01-06,438.2024550832258
N04QCJO X 2020-01-07,438.2024550832258
N04QCJO X 2020-01-08,438.2024550832258
N04QCJO X 2020-01-09,438.2024550832258
N04QCJO X 2020-01-10,438.2024550832258
N04QCJO X 2020-01-11,438.2024550832258
N04QCJO X 2020-01-12,438.2024550832258
N04QCJO X 2020-01-13,438.2024550832258
N04QCJO X 2020-01-14,438.2024550832258
N04QCJO X 2020-01-15,438.2024550832258
N04QCJO X 2020-01-16,438.2024550832258
N04QCJO X 2020-01-17,438.2024550832258
N04QCJO X 2020-01-18,438.2024550832258
N04QCJO X 2020-01-19,438.2024550832258
N04QCJO X 2020-01-20,438.2024550832258
N04QCJO X 2020-01-21,438.2024550832258
N04QCJO X 2020-01-22,438.2024550832258
N04QCJO X 2020-01-23,438.2024550832258
N04QCJO X 2020-01-24,438.2024550832258
N04QCJO X 2020-01-25,438.2024550832258
N04QCJO X 2020-01-26,438.2024550832258
N04QCJO X 2020-01-27,438.2024550832258
N04QCJO X 2020-01-28,438.2024550832258
N04QCJO X 2020-01-29,438.2024550832258
N04QCJO X 2020-01-30,438.2024550832258
N04QCJO X 2020-01-31,438.2024550832258
N04QCJO X 2020-02-01,438.2024550832258
N04QCJO X 2020-02-02,438.2024550832258
N04QCJO X 2020-02-03,438.2024550832258
N04QCJO X 2020-02-04,438.2024550832258
N04QCJO X 2020-02-05,438.2024550832258
N04QCJO X 2020-02-06,438.2024550832258
N04QCJO X 2020-02-07,438.2024550832258
N04QCJO X 2020-02-08,438.2024550832258
N04QCJO X 2020-02-09,438.2024550832258
N04QCJO X 2020-02-10,438.2024550832258
N04QCJO X 2020-02-11,438.2024550832258
N04QCJO X 2020-02-12,438.2024550832258
N04QCJO X 2020-02-13,438.2024550832258
N04QCJO X 2020-02-14,438.2024550832258
N04QCJO X 2020-02-15,438.2024550832258
N04QCJO X 2020-02-16,438.2024550832258
N04QCJO X 2020-02-17,438.2024550832258
N04QCJO X 2020-02-18,438.2024550832258
N04QCJO X 2020-02-19,438.2024550832258
N04QCJO X 2020-02-20,438.2024550832258
N04QCJO X 2020-02-21,438.2024550832258
N04QCJO X 2020-02-22,438.2024550832258
N04QCJO X 2020-02-23,438.2024550832258
N04QCJO X 2020-02-24,438.2024550832258
N04QCJO X 2020-02-25,438.2024550832258
N04QCJO X 2020-02-26,438.2024550832258
N04QCJO X 2020-02-27,438.2024550832258
N04QCJO X 2020-02-28,438.2024550832258
N04QCJO X 2020-02-29,438.2024550832258
N04QCJO X 2020-03-01,438.2024550832258
N04QCJO X 2020-03-02,438.2024550832258
N04QCJO X 2020-03-03,438.2024550832258
N04QCJO X 2020-03-04,438.2024550832258
N04QCJO X 2020-03-05,438.2024550832258
N04QCJO X 2020-03-06,438.2024550832258
N04QCJO X 2020-03-07,438.2024550832258
N04QCJO X 2020-03-08,438.2024550832258
N04QCJO X 2020-03-09,438.2024550832258
N04QCJO X 2020-03-10,438.2024550832258
N04QCJO X 2020-03-11,438.2024550832258
N04QCJO X 2020-03-12,438.2024550832258
N04QCJO X 2020-03-13,438.2024550832258
N04QCJO X 2020-03-14,438.2024550832258
N04QCJO X 2020-03-15,438.2024550832258
N04QCJO X 2020-03-16,438.2024550832258
N04QCJO X 2020-03-17,438.2024550832258
N04QCJO X 2020-03-18,438.2024550832258
N04QCJO X 2020-03-19,438.2024550832258
N04QCJO X 2020-03-20,438.2024550832258
N04QCJO X 2020-03-21,438.2024550832258
N04QCJO X 2020-03-22,438.2024550832258
N04QCJO X 2020-03-23,438.2024550832258
N04QCJO X 2020-03-24,438.2024550832258
N04QCJO X 2020-03-25,438.2024550832258
N04QCJO X 2020-03-26,438.2024550832258
N04QCJO X 2020-03-27,438.2024550832258
N04QCJO X 2020-03-28,435.73587078870787
N04QCJO X 2020-03-29,435.73587078870787
N04QCJO X 2020-03-30,435.73587078870787
N04QCJO X 2020-03-31,435.73587078870787
N04QCJO X 2020-04-01,435.73587078870787
N04QCJO X 2020-04-02,435.73587078870787
N04QCJO X 2020-04-03,351.3078928035347
N04QCJO X 2020-04-04,435.73587078870787
N0O5ZLI X 2020-01-02,438.2024550832258
N0O5ZLI X 2020-01-03,438.2024550832258
N0O5ZLI X 2020-01-04,438.2024550832258
N0O5ZLI X 2020-01-05,410.5291575112848
N0O5ZLI X 2020-01-06,336.9002762865466
N0O5ZLI X 2020-01-07,438.2024550832258
N0O5ZLI X 2020-01-08,438.2024550832258
N0O5ZLI X 2020-01-09,438.2024550832258
N0O5ZLI X 2020-01-10,410.5291575112848
N0O5ZLI X 2020-01-11,438.2024550832258
N0O5ZLI X 2020-01-12,438.2024550832258
N0O5ZLI X 2020-01-13,410.5291575112848
N0O5ZLI X 2020-01-14,438.2024550832258
N0O5ZLI X 2020-01-15,410.5291575112848
N0O5ZLI X 2020-01-16,438.2024550832258
N0O5ZLI X 2020-01-17,438.2024550832258
N0O5ZLI X 2020-01-18,438.2024550832258
N0O5ZLI X 2020-01-19,437.25025729528886
N0O5ZLI X 2020-01-20,438.2024550832258
N0O5ZLI X 2020-01-21,438.2024550832258
N0O5ZLI X 2020-01-22,438.2024550832258
N0O5ZLI X 2020-01-23,438.2024550832258
N0O5ZLI X 2020-01-24,438.2024550832258
N0O5ZLI X 2020-01-25,438.2024550832258
N0O5ZLI X 2020-01-26,438.2024550832258
N0O5ZLI X 2020-01-27,438.2024550832258
N0O5ZLI X 2020-01-28,438.2024550832258
N0O5ZLI X 2020-01-29,438.2024550832258
N0O5ZLI X 2020-01-30,438.2024550832258
N0O5ZLI X 2020-01-31,438.2024550832258
N0O5ZLI X 2020-02-01,410.5291575112848
N0O5ZLI X 2020-02-02,438.2024550832258
N0O5ZLI X 2020-02-03,438.2024550832258
N0O5ZLI X 2020-02-04,335.9480784986097
N0O5ZLI X 2020-02-05,410.5291575112848
N0O5ZLI X 2020-02-06,336.9002762865466
N0O5ZLI X 2020-02-07,336.9002762865466
N0O5ZLI X 2020-02-08,438.2024550832258
N0O5ZLI X 2020-02-09,335.9480784986097
N0O5ZLI X 2020-02-10,438.2024550832258
N0O5ZLI X 2020-02-11,336.9002762865466
N0O5ZLI X 2020-02-12,438.2024550832258
N0O5ZLI X 2020-02-13,438.2024550832258
N0O5ZLI X 2020-02-14,438.2024550832258
N0O5ZLI X 2020-02-15,438.2024550832258
N0O5ZLI X 2020-02-16,438.2024550832258
N0O5ZLI X 2020-02-17,438.2024550832258
N0O5ZLI X 2020-02-18,438.2024550832258
N0O5ZLI X 2020-02-19,410.5291575112848
N0O5ZLI X 2020-02-20,437.25025729528886
N0O5ZLI X 2020-02-21,410.5291575112848
N0O5ZLI X 2020-02-22,438.2024550832258
N0O5ZLI X 2020-02-23,438.2024550832258
N0O5ZLI X 2020-02-24,410.5291575112848
N0O5ZLI X 2020-02-25,438.2024550832258
N0O5ZLI X 2020-02-26,438.2024550832258
N0O5ZLI X 2020-02-27,410.5291575112848
N0O5ZLI X 2020-02-28,438.2024550832258
N0O5ZLI X 2020-02-29,438.2024550832258
N0O5ZLI X 2020-03-01,438.2024550832258
N0O5ZLI X 2020-03-02,438.2024550832258
N0O5ZLI X 2020-03-03,438.2024550832258
N0O5ZLI X 2020-03-04,438.2024550832258
N0O5ZLI X 2020-03-05,410.5291575112848
N0O5ZLI X 2020-03-06,336.9002762865466
N0O5ZLI X 2020-03-07,335.9480784986097
N0O5ZLI X 2020-03-08,438.2024550832258
N0O5ZLI X 2020-03-09,438.2024550832258
N0O5ZLI X 2020-03-10,438.2024550832258
N0O5ZLI X 2020-03-11,438.2024550832258
N0O5ZLI X 2020-03-12,336.9002762865466
N0O5ZLI X 2020-03-13,410.5291575112848
N0O5ZLI X 2020-03-14,438.2024550832258
N0O5ZLI X 2020-03-15,410.5291575112848
N0O5ZLI X 2020-03-16,438.2024550832258
N0O5ZLI X 2020-03-17,438.2024550832258
N0O5ZLI X 2020-03-18,438.2024550832258
N0O5ZLI X 2020-03-19,438.2024550832258
N0O5ZLI X 2020-03-20,410.5291575112848
N0O5ZLI X 2020-03-21,438.2024550832258
N0O5ZLI X 2020-03-22,438.2024550832258
N0O5ZLI X 2020-03-23,438.2024550832258
N0O5ZLI X 2020-03-24,336.9002762865466
N0O5ZLI X 2020-03-25,336.9002762865466
N0O5ZLI X 2020-03-26,410.5291575112848
N0O5ZLI X 2020-03-27,438.2024550832258
N0O5ZLI X 2020-03-28,435.73587078870787
N0O5ZLI X 2020-03-29,435.73587078870787
N0O5ZLI X 2020-03-30,435.73587078870787
N0O5ZLI X 2020-03-31,435.73587078870787
N0O5ZLI X 2020-04-01,435.73587078870787
N0O5ZLI X 2020-04-02,435.73587078870787
N0O5ZLI X 2020-04-03,323.63459523159366
N0O5ZLI X 2020-04-04,435.73587078870787
N0PF0ST X 2020-01-02,336.9002762865466
N0PF0ST X 2020-01-03,438.2024550832258
N0PF0ST X 2020-01-04,437.25025729528886
N0PF0ST X 2020-01-05,409.57695972334784
N0PF0ST X 2020-01-06,437.25025729528886
N0PF0ST X 2020-01-07,438.2024550832258
N0PF0ST X 2020-01-08,438.2024550832258
N0PF0ST X 2020-01-09,437.25025729528886
N0PF0ST X 2020-01-10,437.25025729528886
N0PF0ST X 2020-01-11,437.25025729528886
N0PF0ST X 2020-01-12,438.2024550832258
N0PF0ST X 2020-01-13,438.2024550832258
N0PF0ST X 2020-01-14,438.2024550832258
N0PF0ST X 2020-01-15,437.25025729528886
N0PF0ST X 2020-01-16,437.25025729528886
N0PF0ST X 2020-01-17,438.2024550832258
N0PF0ST X 2020-01-18,438.2024550832258
N0PF0ST X 2020-01-19,438.2024550832258
N0PF0ST X 2020-01-20,437.25025729528886
N0PF0ST X 2020-01-21,437.25025729528886
N0PF0ST X 2020-01-22,438.2024550832258
N0PF0ST X 2020-01-23,438.2024550832258
N0PF0ST X 2020-01-24,438.2024550832258
N0PF0ST X 2020-01-25,437.25025729528886
N0PF0ST X 2020-01-26,437.25025729528886
N0PF0ST X 2020-01-27,437.25025729528886
N0PF0ST X 2020-01-28,438.2024550832258
N0PF0ST X 2020-01-29,438.2024550832258
N0PF0ST X 2020-01-30,437.25025729528886
N0PF0ST X 2020-01-31,437.25025729528886
N0PF0ST X 2020-02-01,437.25025729528886
N0PF0ST X 2020-02-02,438.2024550832258
N0PF0ST X 2020-02-03,438.2024550832258
N0PF0ST X 2020-02-04,438.2024550832258
N0PF0ST X 2020-02-05,288.0186615358605
N0PF0ST X 2020-02-06,437.25025729528886
N0PF0ST X 2020-02-07,438.2024550832258
N0PF0ST X 2020-02-08,438.2024550832258
N0PF0ST X 2020-02-09,438.2024550832258
N0PF0ST X 2020-02-10,437.25025729528886
N0PF0ST X 2020-02-11,437.25025729528886
N0PF0ST X 2020-02-12,437.25025729528886
N0PF0ST X 2020-02-13,438.2024550832258
N0PF0ST X 2020-02-14,438.2024550832258
N0PF0ST X 2020-02-15,437.25025729528886
N0PF0ST X 2020-02-16,437.25025729528886
N0PF0ST X 2020-02-17,437.25025729528886
N0PF0ST X 2020-02-18,438.2024550832258
N0PF0ST X 2020-02-19,438.2024550832258
N0PF0ST X 2020-02-20,410.5291575112848
N0PF0ST X 2020-02-21,437.25025729528886
N0PF0ST X 2020-02-22,437.25025729528886
N0PF0ST X 2020-02-23,438.2024550832258
N0PF0ST X 2020-02-24,438.2024550832258
N0PF0ST X 2020-02-25,438.2024550832258
N0PF0ST X 2020-02-26,437.25025729528886
N0PF0ST X 2020-02-27,437.25025729528886
N0PF0ST X 2020-02-28,437.25025729528886
N0PF0ST X 2020-02-29,438.2024550832258
N0PF0ST X 2020-03-01,438.2024550832258
N0PF0ST X 2020-03-02,437.25025729528886
